product_id,user_id,user_name,review_id,rating,review_title,review_content,discounted_price,actual_price,discount_percentage,rating_count
B09NVPJ3P4,AFE2254KL46HW7HEMQMQAGTC2LUA,Datta Dhanwate,R225NQB3ASPXBV,4,Nice,First of all,1999,3999,50,30254
B0B3NDPCS9,AHQIYGWISGS2IQAQ3OM4IZHKIV4Q,Vineet,R2FY1Z66KZXJWD,4.3,Nice watch but some cons,Today only i recieved this watch at first instance it win my heart ....I was using it a whole day and i found some pros and cons of this watchPros# Amoled Display is very bright and nice# Look and design is premium# Bluetooth calling is awesome,3999,17999,78,17161
B0B3NDPCS9,AGXCRSJZ5RYOGMFVSLNRCILGSATQ,shreyas,R2HMU574902EOQ,4.3,Great device for the budget !! And amazing amazon service!!,speaker is loud and clear . Even my voice is reaching to opposite party very clearly while calling with watch.# calculator features is useful# Multi Functional crown button is easy and useful .. Easily to change theme with just scroll the crown button# play music directly from the watch with the internal storage although its only 128 mb but sufficient to store around 10 songs approx.. song sound quality is also fine# strap quality is good and soft# TWS connecting features is also niceCons# sometimes i found watch is disconnected with my phone  ..not sure why its happened as i have checked only for one day# fingerprints are clearly visible on  Screen Glass .. i have attached the pic for it#Health Tracker are near to accurate but never rely on smartwatch at this price range.i have measure the bp with this watch and with bp machine both results are different... 70-80% accurate only..# AI Voice assistant is not very useful as it only work for mobile when i press the voice assistant button on watch .. like if i give command to set alarm on watch it set alarm on mobile so basically it just a button to wake up google assistant for mobile phone.#Sometimes when you pick call from your mobile phone call automatically transfer to watch and voice started coming from the watch speaker.. which is quite irritating..this must be correct by firmware updates i have purchased it for Rs.3420/- including bank offer . For this price range overall its a good & premium watch ..Its my experience with this watch for just a one dayRest how it work for long run that depends..,3999,17999,78,17161
B0B3NDPCS9,AE4MORXG46LGABI76KRVGV5BCLMQ,Amazon Customer,R33J3X2N75IXU3,4.3,Good watch in this price,Good watch in this price,3999,17999,78,17161
B0B3NDPCS9,AHPN4Q3AZDX3HSUYDT7MHYDIL6QQ,shaurya,R3GGQG1U2KLAE3,4.3,Watch faces could have been better,I write this review after 1 week of using this watch,3999,17999,78,17161
B09VGKFM7Y,AFQ7AUYJOIE2HH63KIUQK45ENQ2A,Prabhanjan,R33M2Q7OES3GBK,4.4,Quality product,Product works well and charges the devices in a quick mannerValue for money.,219,499,56,14
B09VGKFM7Y,AHT7TTZ5JOTUL7CYSG5BBVPKD37A,Chittiprolu Ramya,R125QF7WMZW3NW,4.4,Excellent,I like this product,219,499,56,14
B07QCWY5XV,AHYXJP46LXOTLZ5FXX53OWHFNWXA,Harshwardhan shinde,R3EUHZXX3UEYSH,4.1,Best selfie stick,I really appreciate the build quality,599,1399,57,14560
B07QCWY5XV,AGJH265WIJJRU5CH6R2T3KPDUHUA,Amit,R1UYMUD8SY2H9V,4.1,Decent product with one draw back,Over all product quality is decent with only draw back that telecopic arm only extends less than 60 cm which in my view is little less..,599,1399,57,14560
B07QCWY5XV,AGURQUXEVAYTPSF26X64GZTYMTVA,aamtech2,R1BQTJ4030NWYZ,4.1,Best for Recording videos and photo shoot,I purchased and after one year of purchase my selfie stick working without any fault battery backup too good it is easy to connect and take photos and record YouTube video best for recording video self recording with tripod stand it is so good easier to stand at any place for more check my YouTube channel #aamtech2,599,1399,57,14560
B07QCWY5XV,AEDNDNSMKKRKDTTX67VVJMEQEPPA,Apurv G.,R3MBTEU82OA7X1,4.1,Great Selfi stick using for 6months,I really like this stick and it's blutooth remote.Light weight and easy to carry and have multiple optionsOnly problem with this stick is you can't click vertical photos when in stand modeIf the 360 degree mode was available this would be best,599,1399,57,14560
B07QCWY5XV,AGCUQVPEVBIWQQBLSEKK2LSICLPA,Ram Gopal,R1R6MZFWPE1DN6,4.1,Nice product in this rate,Nice product in this rate,599,1399,57,14560
B07QCWY5XV,AE3FZBDL2DKG5S23STYXDBEFCLFQ,Prime Customer,R295X0FTRQEG0P,4.1,Overall ok but stability is not rock solid,Overall good. But as the stability is not rock solid,599,1399,57,14560
B07QCWY5XV,AHSDXCJVYDH2MU3PQR7TRI5TA4LA,rajiv,R2XX9ZLGMLMN5L,4.1,Selfie stick,you have to be a bit careful about placing the phone attached to this stand.,599,1399,57,14560
B07QCWY5XV,AETU3IBTWBZE4PUKESCCMCBU7FLA,DEEPESH SINGH,R2ONSIR9B3OM3B,4.1,Nice,Bahut he aachha selfie stick hai. Bluetooth se connect ho raha hai. Jo ke bahut he aachha hai. Or eesame stand ve diye hai. Jis se mobile ko ek jagaha par rakha kar bluetooth remote ke madata se photo le sakte hai.,599,1399,57,14560
B098QXR9X2,AEI2GKBIJPYIB7KUV7EKAFN5P4IA,Neeraj Kumar,RF8105HZQ4I7N,4.1,The first light  Is not working idk why,-Packageing was fine- Haven't tested it working functionality yet.-just got the bank and the first light is not working idk why need to check and if it continues Ill return it ASAP,2499,2999,17,3156
B098QXR9X2,AGC2IANVZWHPGJS6KPCVASYQ5N2A,Deergha Arora,R1OVFYKWEJAVU4,4.1,Pretty device,Good device for such cost,2499,2999,17,3156
B098QXR9X2,AEJSFU2MHQAGBDP2LWKW2KDEJHBQ,Krishnadevsinh S Gohil,R1U3VNQN5M4IED,4.1,Good product,Good for fast charging,2499,2999,17,3156
B098QXR9X2,AERBFUQ2XX22U7LPZTRG6A2HUTAA,Kapil Soni,RS5SSFIL1MWFD,4.1,Too bulky,The product is very big and heavy.  Would have been better if it had Li-Ion batteries to save space and weight.  The product charges iphone about 50% in an hour,2499,2999,17,3156
B098QXR9X2,AFJJ6ZOQE2X5M5FZHRUGNGHXPS7A,devi dan singh,RAMY81VZCIB2D,4.1,This power bank full charge at 12 hour and I phone 12 will be 4 time full charged not 6 time,but rest charging is very slow.  It has a dedicated light (green) to depict fast charging mode.  The device helped me survive 2.5 days without charger,2499,2999,17,3156
B098QXR9X2,AEHH6FPWXY4NFI63UAHKFRAGWICQ,Rupesh Chaundkar,RDUL770GDRUAB,4.1,VERY GOOD PRODUCT.☆☆☆☆☆,where it charged 3 phones.  I had 1 fast charger compatible Samsung phone (M30),2499,2999,17,3156
B098QXR9X2,AEITDY3ZQ4YK4EAX6QNI43CLAKPA,Aniket,R1J7N8RPXX1S3X,4.1,Its too bulky and I would say not good for travelling,1 ordinary smart Samsung phone (J7 Prime) and one iphone SE,2499,2999,17,3156
B07H1S7XW8,AETBZL6TIGY24P3Y6WNN2BNIZIDA,Suresh jaat,RVNP5UR9UECQW,4.1,Good,Good quality product,89,499,82,9340
B07H1S7XW8,AEM5NWHHVCMHY2LZH5CHNDXON3SQ,Mahesh E,R10UNYZS2VXZ3G,4.1,Good product,Good product and keeps my charging organized. Happy with my buy.,89,499,82,9340
B07H1S7XW8,AGNOLV6ZQ6SYXOYLHBC4ORHEDL4A,amaz vivid buyer,R346UHG3CHA35Z,4.1,Small things looka zoomed out,I was looking a the pics uploaded by seller and assumed them to be large enough to fit a 6.5 inch mobile. To my surprise they are very small. I am not sure how long it can carry the weight of my mobile before it fells down.The slit to put your mobile and charge is very narriw. If mobile has good cover then it will not fit into the slit.,89,499,82,9340
B07H1S7XW8,AH5GPY4UE5MUMN6G5NV2BXMUUUZA,VINOTH KUMAR,RDMK41H97ZT8M,4.1,GOOD PRODUCT,MODEL AND PURPOSE WAS MEET BUT UNABLE TO PASTE IT IN WALL DUE TO GUM NOT ADEQUATE,89,499,82,9340
B07H1S7XW8,AGGCSIEZNAMED5ULILRMUMIZZ4QQ,Vishal Trivedi,RCRNFX4VMUPFM,4.1,Good product,The product is good.,89,499,82,9340
B07H1S7XW8,AFN6SDYZHCOQKXW2WE4MBM3SUQ2Q,Ravi Shanker,R22C8ONFTU20FF,4.1,Good quality product,A very good quality product but costly.,89,499,82,9340
B07H1S7XW8,AGD6N3XPM2FBWJ5RWHLC5UDE55YA,Kirubanand,R1R7KPNEQCF7IS,4.1,Little gap to hold the mobile. Struggling every time to keep the mobile in.,Arch gap should have been more to keep the mobile easily,89,499,82,9340
B07H1S7XW8,AEMI7K7IYACRHQ4ULRGRW6JA23PA,Suman Kumar Das,R1JL2OE1X4IQ6V,4.1,Excellent product,does what it says. excellent product,89,499,82,9340
B0BNXFDTZ2,AHBB6UBYHJ5FH2BUFQ2BCXHWQFJQ,Adwait Kulkarni,R1TK3BJ0V4TTCW,4.4,Perfect Value for money,Perfect buy for the price of 1999/-After use of 10days my overall rating is 8/10 following are my reviews.Pros:1.step counting accuracy 85-90%2.sleep monitor 95-100% accurate3.Notifications and bluetooth connection with IOS and android - 10/104.touch sensitivity 9.5/105.watch brightness in bright sunlight - 9/106.customisable watchface and easy interface - 9/107.call quality and speaker volume - 9.5/108.Sports modes 9.5/10Cons:-1.battery life 6/10 when fully connected for notifications and calls lasts 3/4 days only. Else if used optimally,2999,11999,75,768
B0BNXFDTZ2,AE4S7RU4C77FN2E57NMJIFAMH7RQ,Sarvdeo Pandey,R3CM92MP896BSQ,4.4,Everything is great but you can increase battery backup,can last 7-8 days with moderate use.2.less choice of inbuilt watch faces3.Watch strap could have been of better quality.4.Screen can catch scratches,2999,11999,75,768
B0BNXFDTZ2,AHAUWOVUAQX7D73DVER7HM3WKQZQ,Dulal Roy,R1T1NCJKM7VXA6,4.4,Worth the hype....simply good!,need to buy a cut screen guard for the screen.Overall this Smart watch is a beast in this range (₹1999)P.s: I have used colorfit pro 2 earlier. Ratings and reviews are according to that.,2999,11999,75,768
B0BNXFDTZ2,AFVUKW5J3PRPHQ5ZIFK275YXQOPQ,Amazon Customer,RAYIW8N256R4Z,4.4,Ok product,Everything is great in this Watch it dose have calling,2999,11999,75,768
B0BNXFDTZ2,AF3Q3H3ST2EQI2CBI5V2AZFGETRQ,Ankit,R2UJBOPZHRAM66,4.4,Watch design is good,fin perfectly in all hands health tracking and etc,2999,11999,75,768
B0BNXFDTZ2,AGI6BX5V7Y2QSCVLAAHXBHEHQ7VQ,Amarjit Sarma,R183JTRIE1NM6Z,4.4,Overall Good Experience,but after all watch is great but there is only one con - batter backup is less battery gets discharged in just 15 hours if you will keep it wear all day,2999,11999,75,768
B0BNXFDTZ2,AHVWARXU523WDIQTATHFC5NICFFA,Sahil Kamboj,R13S4RGKBN47XW,4.4,Value for money.,i hope fire boltt will fix it. Overall best value to money product 👍👍👍,2999,11999,75,768
B088ZFJY82,AGGXWYRLPMULBPR7OXPEV6SNOMIQ,Shaik John Saida,R35G82LMN1P1V4,4.5,Good one,Good quality. Can buy if it’s price is below 250,314,1499,79,28978
B088ZFJY82,AELCNLLIFS2RDDTYTLT4KXJRIG5A,Amazon Customer,R2IJXSRMFCQGXD,4.5,Go for it,Good product  but little expensive,314,1499,79,28978
B088ZFJY82,AHHS23JALEPKBIT7NAIJDAW3U5NA,Harsh Kumar Shrivastava,R3AZ1FCTLW335M,4.5,Good product,Good product,314,1499,79,28978
B088ZFJY82,AE4ECIOVJONHQF4A4G4GYNVQNPZQ,Tamzid Hasa Dipu,RQR59DAFHW3WV,4.5,It's folding system is good,holds mobile and mediumsize Tab.,314,1499,79,28978
B088ZFJY82,AHRWF3BGXKDJ4HR7NMPSC4BBMM6Q,Yatin,R1Z1QLVITW84J4,4.5,Very good product,A little costly,314,1499,79,28978
B088ZFJY82,AFJ7OTPT4MWWC3XXZCYYKIXEXFGA,Arty,R2YQHZ0LLWV1HI,4.5,Great stand sturdy and good quality,Very nicely designed mobile holder with good quality. The best that I have purchased so far.  Go for it.,314,1499,79,28978
B088ZFJY82,AHU2SCYTK66DFVXSMANJZRT2LPKA,Anoop Chandran,RSC0FWSR0TQTI,4.5,Good quality,The package arrived a days early and it is a great product for the price it’s is Very  sturdyAnd looks of good quality,314,1499,79,28978
B0B4F4QZ1H,AGAELRYPMTG5SADZPDYB343EASAA,Satheesh Kadiam,R2K5OD0MEEBTDL,4.1,Phone,I am not big on camera usage,13999,19499,28,18998
B0B4F4QZ1H,AGFN4JODOM2NTFCJQOHDBQLVDJTQ,Pritom Chakraborty,RS1N6TNO33BOK,4.1, camera,personally. I was even mentally prepared for a bad camera,13999,19499,28,18998
B0B4F4QZ1H,AG7EZVSAXIVGMNDLSA55K7URQCJA,Vishwa,R6KWBGOKI1N9Y,4.1, heating - works for me,based on some reviews here. But I was pleasantly surprised that camera clicks good photos. They are not awesome,13999,19499,28,18998
B0B4F4QZ1H,AGGF75HIEMB67OU7J3RDALBSUKQQ,Simranpreet Singh,R30SKUMYLSXXDN,4.1, may not for all,but they are decent photos that can even be shared.Now coming to my biggest grouse; heating issue. The phone started heating up while charging,13999,19499,28,18998
B0B4F4QZ1H,AHY5CI4SU6JBYPIZ5RLAGO6W3F4A,Saptarshi,R1EOYHZWCRSV7B,4.1,Good Mobile,but it was just a little and so I could have ignored it. But then it started heating up more and got me very concerned. I even ordered a replacement thinking I got a defective piece. But then,13999,19499,28,18998
B0B4F4QZ1H,AE4KODNBVTDCZWZO4HZM4GTRERPA,Amazon Customer,R13JBDK4SAAYFT,4.1,Good but not excellent under this budget,after further tests,13999,19499,28,18998
B0B4F4QZ1H,AH6HFHSYOY2OHMODD7244DHG7FUQ,D.RAGHUL,RJOU5K9ECNW7Y,4.1,Worth the price at 9499,I found that it is heating more when I download huge amounts of data,13999,19499,28,18998
B0B4F4QZ1H,AHRW5JERWYAJCZO65PDKZSOEPR6Q,Dharmendra kumar,R2APPRANV6IERZ,4.1,Ok type phone... but unable to make videocall within same service provider.,for example,13999,19499,28,18998
B09BCNQ9R2,AFAYH4FG2MUZTFGDVONVIOV4W3KQ,narsatya,RZN676INI7CXB,4.2,Good,Works the purpose of OTG for samsung galaxy A7 tab,139,499,72,4971
B09BCNQ9R2,AFXA26HZQUFUW7XEXH5GMEEZSPMQ,Jose Amicattu,R3R7UHOVSK5HK6,4.2,Good,It is little bit tight for my realme c type mobile. But works. No problems,139,499,72,4971
B09BCNQ9R2,AHFDNDR53QEPY535GSA7C7ZDQ5DA,Amazon Customer,RK4TT1MUA9PPK,4.2,Worth buying and easy to use,Very useful. Easy to use. Reasonable price.,139,499,72,4971
B09BCNQ9R2,AGXTHFOTWKYIA6ES5PVGEF2IHWFA,Amazon Customer,R3SW1UZKGBAI70,4.2,Good,Nice one otg,139,499,72,4971
B09BCNQ9R2,AHCSJSWJF6TFP3YDLCRVCNWPZFTA,Vignesh Elango,R1QKN9JPJ1FWMZ,4.2,Great product for Ipad Pro,After searching multiple products in the market for my ipad pro and ended up with unsupportable products and finally found this one. Those who are really looking for an otg for your ipad this is highly recommended,139,499,72,4971
B09BCNQ9R2,AGNX3V74DONZBBVE2CYREKRCKAQA,Asfal A.,R2426HG2VA66ZC,4.2,It was good to use and also its fasttt.,It was good to use and also its fasttt.,139,499,72,4971
B09BCNQ9R2,AEG6YPCCZCXOX53TAJ7RCARHGZ3Q,Liyaqat Ali Diwan,R1433K3KOBJMRY,4.2,Best,Good product,139,499,72,4971
B0B9BD2YL4,AFI76LT4UP2L3SFJMDMH2C5SM6RQ,Jitesh,R3BIRU7WH404ND,4.5,good pencil,pencil is good working good but build could be better,2599,6999,63,1526
B0B9BD2YL4,AFK4TVL4GOKGSKXKVD4ROM3NWE3Q,anil,RAU26U2KP1OQH,4.5,Value for money,Excellent experienceWorks well with Ipad Pro 11 inch (2022)Good battery lifeNo need to buy overpriced apple pencil,2599,6999,63,1526
B0B9BD2YL4,AFNAPG6Q3WJAMY4MYDEV2W7JSPLQ,Umpo,R15BZZ2VBVMJ4V,4.5,Brilliant,Brilliant product. Adds value to the iPad. Thankfully the alternative to otherwise expensive brand pencil.,2599,6999,63,1526
B0B9BD2YL4,AF645AUHJGIUD7JY2VHG5TBNYNQQ,G'DAS ENTERPRISES,R29G5QZ1EZB3KF,4.5,Value for moeny product,Really a great product by king one ❤️🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥. When i purchased the pencil I am doubt full about the quality of product but now a month I used it its amazing product by kingone and it's no doubt best alternative for the apple pencil,2599,6999,63,1526
B0B9BD2YL4,AHZZFBL24XXVLW6H44MOB6LBHH5A,Neetu,R3UFXXP9B7DVUJ,4.5,Must to buy this pencil,even it supports wireless charging that's make it amazing and battery is also to good . Osm product and I didn't faces any ancidental power off as other pencils it's cool and automatic swich off in it's idel time save battery it like all rounder I can made a note and draw the paintings and so many other things .I am a student it's saves moeny it's best in one forth price of original one Cool......,2599,6999,63,1526
B0B9BD2YL4,AEV5AKL64UCEJJJCSVVBLHHWU7SQ,Vaibhav Adsul,R1RVSNGA4SCXX4,4.5,Problemsolver,Great quality with noags,2599,6999,63,1526
B0B9BD2YL4,AHCDJWUO4YVS63AGSZWF2QHS7QPA,Alok,R2HT0UTCAOMW1J,4.5,It works as advertised,For all those who can not afford the Apple Pencil,2599,6999,63,1526
B071Z8M4KX,AF4MVO4JNFDEPWFKZO62OAJKRIWA,tarun kumar,R2DD2M5YARW7R2,4.1,Best value for money,The sound quality of this earphone are really good. The bass part was also good. I only found the noise cancellation was not what I expected. It could be much better. Finally,365,999,63,363711
B071Z8M4KX,AHVPAXEWPATRASBKHOBI2I3VRLGQ,mahesh radheshyam tawari,R2M9ZYNGGV1ZLN,4.1,HEAD PHONE POUCH NOT RECEIVED,I can say its a good value for money.,365,999,63,363711
B071Z8M4KX,AE47PRQCNT3YFSESBLAJOH6MSCFA,Blackspade,RNWNTRNLSJWSB,4.1,Overall good in this pricerange,At this purchase,365,999,63,363711
B071Z8M4KX,AGUOSXCR3PDNC2K4X7O7QNRGPAWQ,Manoj Kumar,R3BJBPNI2XP8HF,4.1,It's not working in my Phone properly Plz help me in exchange or return,i did'nt received head phone pouch to keep my head phones safe... it disappointed me,365,999,63,363711
B071Z8M4KX,AH5L6KKTP5ZQSN6GVQB4ZGXOM2DA,Kartik Sharma,RI1FLXH6TFEAJ,4.1, I ll be thankful to you,overall good and decent quality,365,999,63,363711
B071Z8M4KX,AEP5OZFTG32NCC34GCOBFO24W6RA,Placeholder,R172WRCQLOW97V,4.1,Worth the money 🤑,I am writing this after two months,365,999,63,363711
B071Z8M4KX,AEQXLMRCT4ZS65M3ST5YV6AOZG7Q,Arun,R3721R2I1BFETF,4.1,Best,I dont use regularly but whenever I use my colleagues says that your voice is clear 😂,365,999,63,363711
B071Z8M4KX,AHZXKAGAJPIMZJD5XJ5QUIYR3ORA,Yuvashree,R2DH3Z46FTCXQ8,4.1,Nice sound,Pin that I do connect to the phone gets automatically to outside. It doesn't work. Plz amazon help me. I'm a regular customer of this company. I'll be really thankful to you.,365,999,63,363711
B09N3ZNHTY,AGGDISUCB6COXRY7SCEYULDTYJSA,Anindya,R3LJ3MMSH7Z1BT,3.9,Beast in budget!,Bought it in January,1499,4490,67,136954
B09N3ZNHTY,AETIHYK5L5TW5NKHBPOWXAKS4MBQ,Jacob angami,RPYZX0CFFJI72,3.9,Fake negative reviews.,posting it in August. So i've used it almost 6 months and giving honest review.In short if you are getting it during sale time @899-999,1499,4490,67,136954
B09N3ZNHTY,AH77PFYHLOMFUSAQTGZKB3Y3GLRQ,Dillip,R358NYWUQLR163,3.9,great product under low price range,then it's a steal deal..also in regular price b/w 1299-1499 it's a good product..Sound quality is good. Enough loud at 50-60% volume. Bass is also ok. Whenever needed it produces punchy bass. Overall balanced.Mic quality is good in indoor condition,1499,4490,67,136954
B005FYNT3G,AFNMA3FQAONYMREOFLNYF2RV4AOA,RAJIV D.,R2XCI5KR2H8QEI,4.3,Good product,Very chip very good,289,650,56,253105
B005FYNT3G,AHAYDWCGM4QNXWBCRC5LADVNADTQ,Antony Gruz,R3BNQCB05PYZMV,4.3,Affordable,Really happy to buy this pen drive comparatively with low cost,289,650,56,253105
B005FYNT3G,AHCXVEDVUKHZFJY5GZOVEXXZ5FBQ,Praveen kumar,R1VU19BJMXT73J,4.3,Reding speed is only under 22mb/s,Storage capacity is good,289,650,56,253105
B005FYNT3G,AECBZRZ5INBTHZJJIGSQJNEEEUYA,Sanjeet Tudu,RE6XTKYH9FSA,4.3,Good product and value for money,Good product and value for money,289,650,56,253105
B005FYNT3G,AHON2KL4HI3A5EPJ4TZU2MQF5ACA,Kartik Pandey,R1J5H4FDTO6GBX,4.3,All about it is very good product in suitable price.,It's all good,289,650,56,253105
B01J0XWYKQ,AF4AWOIIGQUD4IZ6QNWXVHL6OKTQ,Anand,R2Z4GQU0ZVOH1G,4.4,Small,Hi guys! Bought this yesterday,599,895,33,61314
B01J0XWYKQ,AHGZNSZ5ECVXE3L5RCORYAQXCDAA,Aditya,R3JRYRMKRD0BW0,4.4, not too heavy,so haven’t used it much,599,895,33,61314
B01J0XWYKQ,AGXKMOT2VJHSKVF2RGDS3WHGFBCA,Shiva,R2C5DX0ZNNX7Y5,4.4, good looking.,so an early review. But the most detailed review so please read till the end. Very important points are mentioned.Looks are cute! It looks really nice and elegant. I am using it with a MacBook Air. So far it seems there are no problems using it. The scrolling is smooth,599,895,33,61314
B01J0XWYKQ,AE3KVLQI3N4354HVJ5YAIHRJFQSQ,A Sinha,R2TA6MY8NIL1ZP,4.4,Nice product,and there is no lag. Connection is instant. There is no pairing required. It's plug and play along with the dongle provided with it.It sits low on the table,599,895,33,61314
B01J0XWYKQ,AHYCGGRP7XQVIYP6NRVZI6A7FH2A,Arghya Roy,RX492E2N9MM6W,4.4,Good,feels weighty but not in a wrong way. The battery adds to it's weight,599,895,33,61314
B01J0XWYKQ,AFWFAON3AFS63R4TZJ2DPHHB7KMQ,mohsin,R2PZJ7871P6D8D,4.4,One of the Best Mouse for the price,but I have used heavier mice before,599,895,33,61314
B01J0XWYKQ,AFZ4LNRNW2PKH2TMZM6QH2KJNQCQ,Shashank S Tambe,R1I8UMWC4FQ0AX,4.4,Good holding good dpi easy to use,and this one feels just right. It has good grip. Nothing to complain about that.Buttons are nice and clicks are satisfactory,599,895,33,61314
B09CTRPSJR,AGQ3YJHNFI6CFAOTHMHNA3BEH4AQ,Udayakumar R.,R32QHTM45T5S7N,3.8,Good Product,The product is a good one,217,237,8,7354
B09CTRPSJR,AGIGNUSWYO2OQDTSK25NQWQYTKKA,Samson Sirla,R1PWLZEPRIUF0B,3.8,Good,however once i received one with a small bump and I replaced it to receive one which won't erase one part of the screen.The product is very handy and easy to use. However you would have to replace a couple of times to receive a good condition product.,217,237,8,7354
B09CTRPSJR,AHIJZTKPBCAZCSUIZU3JPERUM55A,Nitish Varshney,R2ZPR72HXJDDTX,3.8,Excellent Product!,Easy to use and since we bought it a two weeks before .,217,237,8,7354
B09CTRPSJR,AFJQGE6TV2BR754CRHDMTKOCTHNQ,Bhuvana,R1ERI9BP1ALOX3,3.8,Please check before replacing...,..good experience until now.,217,237,8,7354
B09CTRPSJR,AGHD2OMQH2SJZ7PQONIDBG63ZBKQ,kaaju,R1BY1F45H961AX,3.8,Save Trees,..I will review more after using it for atleast two months!,217,237,8,7354
B09CTRPSJR,AGPBPLV5X666GMBRNJCVLJNNH64A,rakesh a.,R19ZEB8HMP8MQS,3.8,overall,It's fun with sustainable learning for kids. I ordered two tablets for my twins and both are liking it.,217,237,8,7354
B09CTRPSJR,AHRBK243XJM2ALAIV4RQOYVTH54A,Priti Sahu,RO9GYYPV0QDRB,3.8, a good buy,At first delete button was not worked so I thought the product Is damaged but there is lockscreen button on backside and its locked 🙃 overall good product thank you amazon,217,237,8,7354
B08JQN8DGZ,AGGDISUCB6COXRY7SCEYULDTYJSA,Anindya,R2SIAIJ2R8203U,3.8,Good sound quality but not 40 hours backup!,Sound quality is good,1299,2990,57,180998
B08JQN8DGZ,AEHVGO7QNRXBJXCIN7ZS2IBKCMUQ,Aditya Mondkar,R2SLNJ664LBZS6,3.8,Decent but not that impressive,enough loud at 50-60% volume. Bass is also ok. Mic quality is also good in indoor condition. Receiver can clearly listen to you. I didn't use it in noisy environment or in outdoors. Company claims there is low latency while gaming,1299,2990,57,180998
B08JQN8DGZ,AGCTCXJXG6EKLF6ANAPIKPTAW75A,Pawan Sharma,R2PJGCDX444YME,3.8,Good purchase,i don't know exactly if it works or not. Sound & call quality wise it's good one..But the problem is with battery backup. Company claim it will give battery backup of 40 hours with case. 8 hours in single charge+Additional 32 hours(4 times charge via case) This is misleading. It only gives total 25 hours playback. I've tested it myself.It will give around 7 hours backup on single charge of buds @ 50-60% volume(if you only listen to music or watching video,1299,2990,57,180998
B08JQN8DGZ,AGACS7BZV5ZPI2NOFQUC4S6LVZGA,Vivek Prakash nakkeeran,R39XDUIGQYNX0A,3.8, good build and good sound quality,but no call or gaming) You can charge the earbuds full only 2.5 times via case: so additional 18 hours. If you try to charge after 2nd time it will only charge the buds around 60%,1299,2990,57,180998
B08JQN8DGZ,AF4WE2MXXMQUPLKNPGCVP6N3K3FQ,Nishant Mridha,R25G45DJ52J2HV,3.8,Good for cost.,then it goes off. (After 1st charge the case has 48% battery left,1299,2990,57,180998
B08JQN8DGZ,AHX75KI55PFZY6J6PHO7A2AENXQA,Rajlaxmi,R2WZN2M9J9EQUM,3.8,Excellent,2nd time it is down to 12%,1299,2990,57,180998
B08JQN8DGZ,AFT3ZU3OLRGDMPBARQP3BOKLGWSA,babanna,R1PTY9JK5PT866,3.8,Like the product,then 3 rd time it goes to 0%)They mentioned earbuds have 40 mah battery each,1299,2990,57,180998
B08JQN8DGZ,AFFB7SSARMFDEYKPBPVDII3AFIVQ,Satish Golani,R2KD1JU029JTLX,3.8,Value for money,380 mah battery in case. It is mentioned in product manual,1299,2990,57,180998
B0B72BSW7K,AECQPIQJEIF5ASVCNW43FEDLAATQ,Amazon Customer,R2TD3N245ZRZKA,3.5,Good as per price,It's light weight,263,699,62,690
B0B72BSW7K,AEO2Q72MKWA5DPWBFQQ63ALQW7AQ,Tamanna K,R2I93780O12B86,3.5,Good,good looking. Stability is moderate. I got it for 399/- I hope it the price to be less that i bought. Overall Nice experience to have this beautiful table.,263,699,62,690
B0B72BSW7K,AEW2N6ZN62QQ5C5RXHU4TSK2EYRA,P Janarthan,R3VTLQFO4KMHHC,3.5,Worthy for Price,"It's a good product but ut has few marks on it which is not going away even after cleaning. It's okay for me. Overall It's good. Also because my laptop is 15.6"" display it takes up most of the space.",263,699,62,690
B0B72BSW7K,AGLPUYATOE2KVD36DZ2VD4QAOZCQ,Ram Sai,R1T0W8Y2RD3FQP,3.5,Worth,Table is of light weight and hope so its sturdy. Finishing is good with cup and mobile holder,263,699,62,690
B0B72BSW7K,AFC5T42J2P6CMZQUXB4IVBEZSAFA,Deema Khuraana,RUL4CK8TAFSM6,3.5,Unstable on bed mattress - due to curved landing edges,will recommend this for kids writing purpose.,263,699,62,690
B0B72BSW7K,AEAFK6ITOXRVS34MTPODTIE4UWLQ,Shubu,R10TVE5WRTUL6T,3.5,RECOMMEND TO BUY.,Worth for money. Useful for the one who wants to sit straight without bending spinal. For  WFH  perfect.,263,699,62,690
B0B72BSW7K,AGNXO5MSN4KKBGSQR3YT26CYYBQA,KAMAL KUMAR,R1CT7PUFT9SH87,3.5,Quality Wise It's Not Perfect But 👍 Good As Compared to Market Products,Keeps falling even at a slight push/touch. Unsafe to keep laptop. But very GOOD product if your base/floor is plain,263,699,62,690
B0B72BSW7K,AGKMK57A4J54JG5OUHPMVGGPVUKQ,Gopinadh.P,R119BACSU1D5W0,3.5,Totally is good 😊,Brought it for 399 rs,263,699,62,690
B08TV2P1N8,AHDTCW665XEPKY4WAUG3DREFCCYQ,Punyabrata Mondal,R1O3A2CX9YG69H,4.1,The rebel with a defect,Writing this review after 10 months of usage. First about the product itself.  It's sound quality is very good. Bass lovers will just love it. Average mids and high.  It lasts about 25-28 hrs with a full charge. Also tested on heavy rain while driving ( don't worry,1399,3990,65,141841
