product_id,discounted_price,actual_price,discount_percentage,rating,rating_count,user_id,user_name,review_id,review_title,review_content
B09M869Z5V,570.0,999.0,43.0,4.2,3201.0,AGD2RAVYCENEIWLBUNTSEHBJ73QA,Mugiwara,RD43FPKWA79MH,Average,USB port is somewhat not easy to plug. When connected to laptop its hard to remove it smoothly.
B09M869Z5V,570.0,999.0,43.0,4.2,3201.0,AED4F4GBE3CHLH5VPHQFYBNTSZJA,Arasu,R1YKAB3FD4RLRW,Nice product,Served the purpose and delivered as marketed
B09M869Z5V,570.0,999.0,43.0,4.2,3201.0,AGNRMULABMTY7VTZAGRBYTQ2EMCQ,Suraj M.,R2U91VYOKF6LVK,Premium build but hoped it had more USB3.0,I bought it for ₹451Overall 8/1010/10 Build- Sturdy and premium no doubt7/10 Functionality- 1 USB 3.0 Port (side one) & 3 USB 2.0(front 3)- My SSD gave 330ish MB/s Read/Write(seq) on the 3.0 Port (less for random read-write)- Same SSD gave 50ish(max) MB/s Read/Write(seq) on the 2.0 PortEven tho for me it is ok
B09M869Z5V,570.0,999.0,43.0,4.2,3201.0,AFJGD6THKLQUOW46YHUM7RY2IPJQ,Vasudeva,R3V5G6EGGCQHO4,Decent product,they could've provided us with more high-speed ports(3.0)
B09M869Z5V,570.0,999.0,43.0,4.2,3201.0,AE6GYV2V4MGT4VMFHJ2CDRWVYS5Q,Praveen Ramachandruni,R1BB8COTPRTP6K,Very useful for Mac users,Cord is too short and price too high!
B09M869Z5V,570.0,999.0,43.0,4.2,3201.0,AGF6BP7K7OUOWT5WN4AKZWW3UDLA,Bhaskar Choudhuri,R18TEDAS6UADRD,Works fine with Macbook air M2,Bought this to use for connecting Mouse and Keyboard to my MacBook and have been using this for the last 6 months. Before buying this
B07W6VWZ8C,899.0,1999.0,55.0,4.1,30469.0,AHICRWO4RPGT5JZX5X62PHKEIOAA,Vaibhav kumar,RELVLPI29SFMO,Best Speaker at low price,The speaker's sound is good and all the other feature are also at the best. the only problem is the battery backup it's normally about 5hr
B07W6VWZ8C,899.0,1999.0,55.0,4.1,30469.0,AELSKKUTL4Y2Q3KU5GP2L33XVMYA,Raju Prasad,R36OP1C03QSZ5Y,Good quality,but that can be acceptable with this price.
B07W6VWZ8C,899.0,1999.0,55.0,4.1,30469.0,AF34EG2TFEJSS6JCF6KVYXWFVKMQ,shinde Exports,R2NSFR0LROJK0S,Very small compared to price.,Small but over all good
B07W6VWZ8C,899.0,1999.0,55.0,4.1,30469.0,AFNLHG3TWOKXCUUSVQRLFJUO4EQQ,PARIMAL KARMAKAR,R3BBTJD6N50F7O,Pocket dynamite,Price is too high for this product but sound quality is good
B07W6VWZ8C,899.0,1999.0,55.0,4.1,30469.0,AGRLV5DOERPIHD7M2T4BROBCH5BA,Niranjana,R3E5KUVXIJ4N3T,Cute one,It's like a pocket dynamite.
B07W6VWZ8C,899.0,1999.0,55.0,4.1,30469.0,AEEFS3FOUKDT4GU4ERN6AOCMHTFQ,Mayur Shetty,R4NG5TLAQ0WZR,Superb yet portable speaker,1. Tiny like big lemon2. Bluetooth is flaky3. Works for calls but again bluetooth slightly cuts off4. Audio out is okI suggest go for next model up in category. But this is good for its price
B07Z1X6VFC,449.0,999.0,55.0,4.4,9940.0,AFOJ6DLJQNWRLJIVLU25OZILE6RA,Yesha Bhatt,R1ECNC3Z6G8AI6,Quality is worth the price!,"The cover comes up with good foam on both of sides enough to protect the laptop. It's good for as it says 13"" inch laptops. I don't know about the water resistance but except that it is good."
B07Z1X6VFC,449.0,999.0,55.0,4.4,9940.0,AHAKSS633XQSBDP63G7OCYEXPV2A,Mohit mishra,R1C6OIUE3XPQJM,Packaging was not good,Product quality is good
B07Z1X6VFC,449.0,999.0,55.0,4.4,9940.0,AG7IZHWLVWLGGYDRPI7FNFT5FTOA,Ashutosh,R3LW2PWBJNEED5,good product,value for money but packaging was not good
B07Z1X6VFC,449.0,999.0,55.0,4.4,9940.0,AHQTUOLZMVDGHM233DHLOCIGDSYQ,Nishanth Daniel,RCECT6PI2SW9H,Good Product,Good Product
B07Z1X6VFC,449.0,999.0,55.0,4.4,9940.0,AHBXADPUQXAIJI5XTHUKDWD3OQLA,SOLANKI LAKHMANBHAI NAJABHAI,R22KQJAFOAG5S5,Built quality of product is excellent,a bit bigger for mac m1 but overall the product is goodprice should be around 500 max
B07Z1X6VFC,449.0,999.0,55.0,4.4,9940.0,AFT2P43UBSNDT2FIVCJGU5OXO4IQ,Nitya,R16CC39OV5RVVM,Best in quality & look,Good Product
B07Z1X6VFC,449.0,999.0,55.0,4.4,9940.0,AFFDTA4C2KBZN6U2VLE3H4Q244QA,amazon user,RVMBP0ZUQJNKH,BEST,Built quality of product is excellent
B07YL54NVJ,549.0,999.0,45.0,4.3,7758.0,AHFX3A6IT3PFKH3WJU3BRCMOAOIA,SRI RAGAV,R2WYKIWLGH956S,Worth Buying,I'm really liked the product more than expected. It's really easy to use.
B07YL54NVJ,549.0,999.0,45.0,4.3,7758.0,AE57P6GZXORH2I7GELKYG4WF44EQ,Sachin R.,RK46ZE8SQLQTZ,It's a very good product at these price range go for it.,I like is that at this price range so you can go for it in this it's a 3 and 1 combo where you can connect to phone or in pc
B07YL54NVJ,549.0,999.0,45.0,4.3,7758.0,AEYYJ5PIFRCXNHS2EJPMJUGTDEZQ,Ritvik,R2K7BE9W9WKQ8R,Camera SD card reader,laptop at these price range
B07YL54NVJ,549.0,999.0,45.0,4.3,7758.0,AFSUJDWQ273XNSVOHS2DODGGBVYQ,Ebbie Thomas,R1JU5B0EE4G4ZV,A very handy gadget for transferring data between various devices,compatibility.Value for money
B07YL54NVJ,549.0,999.0,45.0,4.3,7758.0,AGKQW7XWMS7MUWWL5OHMRKRJCIBQ,Siva kumar,R1H5ZT10PEDXJ6,Product is good and working properly,This is a gadget that I recommend all should have handy with them.Can used in multiple devices with multiple connectors. It is really easy and fast.
B07YL54NVJ,549.0,999.0,45.0,4.3,7758.0,AHUIE3AFZ4L4DOWE6HF5XUXBWM7A,vishalkumar patil,R308SN93TO86XV,Nice product,I got this product delivered on 20th Dec and it is working fine as expected. I thought it is a best buy to read Micro SD card and SDXC card also
B07YL54NVJ,549.0,999.0,45.0,4.3,7758.0,AHBJKJCUV3CH6774KEAQSRLKXU4A,Ayush kumar Prajapati,R30JYCY5VQ94Q1,Reveewing after 3 weeks.,All type if USB adapter present so u transfer data from any type of device
B07YL54NVJ,549.0,999.0,45.0,4.3,7758.0,AHCP3IJRF3CCTAK5LPCJSWLVMCGA,Ananda kumar,R1KMZ68IN7744Q,Use full product,It works till now. Don't know how long will it last.
B0759QMF85,1529.0,2399.0,36.0,4.3,68409.0,AHJJPJEYJI7CTBSWRRMIU7GW3NAQ,Prince kumar,RVYFHH68OOF4I,Setup is smooth and easy,so now using this as it is. Bandwidth control is a must for this price range. Model was archer c80.
B0759QMF85,1529.0,2399.0,36.0,4.3,68409.0,AEQPYAO4245QP3GSNQPFDVAKHFRA,Uma Acharya,R1A2F19DLEHURS,Good coverage,Great delivery from amaozn.  It was easy to setup as a extender . Signal is also good but not that great. It can cover 1 flat well . Signal breaks if moving upstairs or downstairs. Overall great purchase. Must buy
B0759QMF85,1529.0,2399.0,36.0,4.3,68409.0,AHLUETN2P3TVLZUYVNMSIJ3GVVPA,amitosh biswas,R2AMJOZKUX3Y7Z,as money as goods,Need little better customer support
B0759QMF85,1529.0,2399.0,36.0,4.3,68409.0,AH3EONAK3BU7EWDYJGJEBJ54KRLQ,Amazon Customer,R2DMS9H5A7V306,overall is ok,I expected much stronger signal 10 meter away. Its okay working
B0759QMF85,1529.0,2399.0,36.0,4.3,68409.0,AEDS2VTTH5GACRGL2B5F7TLJULYQ,Amazon Customer,R329AA8VGH4II1,Product,but not as expected.
B0759QMF85,1529.0,2399.0,36.0,4.3,68409.0,AGOY7AILHEVOJA6SPYYUQYIFVVKA,Nikhil Kulkarni,R3S7L5IYOMYVDS,Class product from TP-Link! A worthy investment.,tp link is good product
B00LM4X0KU,100.0,100.0,0.0,4.3,3095.0,AEWW4LJOVXD65UKE7QCBCHQZMG7A,Kindle Customer,R1T4TKPYU5EJCB,Clearly makes a difference,I first used non-parker ink for my fountain pen and hesitantly switched to Parker Quink Ink
B00LM4X0KU,100.0,100.0,0.0,4.3,3095.0,AGVWB5YTQZC7GAIV4PCCOFF2U27A,Aryan,R1D38AX8G0RVNS,Good,given the cost was many times higher than regular ink. But it is worth every paise. The Quink ink is clearly worth it with its thick blue color and giving superb contrast on white paper.
B00LM4X0KU,100.0,100.0,0.0,4.3,3095.0,AFEX5OM5UOST6POIWTBW6TCEZ2YA,imamthulla,RBCCWRI4IUHH5,Good,DislikeI have a ink pot of pilot andI was thinking to buy the parker one
B00LM4X0KU,100.0,100.0,0.0,4.3,3095.0,AFKZZOQ7J2SOXP3OHFBEDXNFINCQ,Anan,R2K7JYQMGQ31YJ,Good,Rate is too high but quantity is too low
B00LM4X0KU,100.0,100.0,0.0,4.3,3095.0,AFD6P5IRXY6KWXUW4H7X6ECRMSLA,Sanjay Chavan,R3P0GJ4V5HPF2M,Very good,The quantity is little.
B08PFSZ7FH,299.0,1499.0,80.0,4.2,903.0,AEILGA3FG3TQAYO3EITLHUVI6MCA,Omar,R1150W07XAD9VL,Decent quality product for the price,I have been using it for the past week; no complaints so far. It's really good and gives the laptop proper ventilation to breathe air.
B08PFSZ7FH,299.0,1499.0,80.0,4.2,903.0,AHCOIX4FTZHKMCOH7TPK45D2KKDA,PsyShaank,R36CFZQPBAIJV8,Sturdy,At first I was reluctant if the stand will be good. However now after using it I can tell for sure it is a nice product and really helps to correct our posture
B08PFSZ7FH,299.0,1499.0,80.0,4.2,903.0,AHYFPG47CQW6OMLRJZSHPCQJXP2A,Amazon Customer,R3T6U58L22D6SD,Nice companion,Good companion for my laptop. can carry easily in laptop bag anywhere
B08PFSZ7FH,299.0,1499.0,80.0,4.2,903.0,AEDE34W5WJGXECUXTOAKRHAOUGBQ,logananil,R39TOZVXSZ59VA,Need for those who has neck pain working on Laptops,If you are working in IT with neck pain with your Laptop
B08PFSZ7FH,299.0,1499.0,80.0,4.2,903.0,AEZW6T6MCZ36RCAVWYLROTAAACCQ,Amazon Customer,R2DHJONKVFGM3R,Laptop stand,then this is your product
B08PFSZ7FH,299.0,1499.0,80.0,4.2,903.0,AFSNFNBATJC5YFJ3ML5STBT5A4KQ,Raven,R1M7J8UDV9HJV9,Good quality,Nice product. Good built quality.
B08PFSZ7FH,299.0,1499.0,80.0,4.2,903.0,AGUI6FOOCJNZ5DBLVZIZPGVHXQNQ,n.sundar,RI4FDI27R40FR,Good product,Comparing to metal stand
B012MQS060,1295.0,1795.0,28.0,4.1,25771.0,AGH2D3JCXGY6SY5ZWKOIDELCLUQA,Anirban Mukherjee,R3VOHGBLWI7YD3,Early impression comparing MK215 with MK270  - bit underwhelmed,I had been using a Logitech MK270 for a couple of years before a couple of keys started getting iffy (no spills or accidents). With an overall positive impression of Logitech's performance (compared to my experience with similar from Dell
B012MQS060,1295.0,1795.0,28.0,4.1,25771.0,AFK54CUHW2VKQOGOWQD432GXJJJQ,Arbaj Patel,RHFB5XTT2UM3K,Lagging,HP) - I decided to try the slightly cheaper and compact MK215.While I knew this would be more compact
B012MQS060,1295.0,1795.0,28.0,4.1,25771.0,AGWBDFED7HKRTXHFQFNGFDN32GFA,Sheen Figeredo,R2L7XKQS97BFMT,It is working fine till now.,It is working fine till now.
B012MQS060,1295.0,1795.0,28.0,4.1,25771.0,AGVIQIEZRWOFT45FVFJS532GJDEA,Richard,R2KF02T0Q3ZKXV,Does the job well,which I could with the other wireless keyboard
B012MQS060,1295.0,1795.0,28.0,4.1,25771.0,AGTM5VJF6YXWQ6RW4Q4OUT2OCX3Q,Santosh,R3HDI961AWUXP3,Excellent,especially during WFH.2. Big point is the MUCH larger size of the dongle. This will need to be removed and stashed carefully at home every time I throw my laptop into my bag for a meeting. I never did this for MK270 and simply kept dongle fixed forever to my laptop USB port. That dongle also had a slot inside the mouse for safekeeping
B012MQS060,1295.0,1795.0,28.0,4.1,25771.0,AFI5C2KZCUJSWZLUFDDRAPMFJPSQ,UMESH LAHORKAR,R2W2JH4PRGQ6DD,Worth,which is not there in MK215.3. Neither mouse nor keyboard has a switch off - MK270 had switch on both. MK215 mouse takes 2 AA
B012MQS060,1295.0,1795.0,28.0,4.1,25771.0,AF4FIRN7RPMBEFPQGRYS36ZJWW7Q,sirsa,R200U4666Y0M6S,To avoid lag,whereas MK270 takes 1 battery.4. Mouse is shaped different - lower arch and wider - which may simply take adjusting. Feels a little cheaper.While a real review can only be provided much later - seeing how keys/clicks perform over the long run (and one hopes that Logitech will have taken care of that quality) - while I don't have any complaints so far
B012MQS060,1295.0,1795.0,28.0,4.1,25771.0,AF4ZFHPSSQQNBOH2HMEA7ONW5GBA,Hemant,RIGD9PRAW6OA7, plug into USB port without neighboring connections,I feel paying a bit extra for the MK270 may suit many folks out there. Hope the review helps - will update later if I see find any fundamental issues with time.
B01MF8MB65,699.0,999.0,30.0,4.1,273189.0,AEH4535UEBGBK4WIFIR5RHBM7AQA,Arnav,R1MI8HNTIFTDYT,The best earphones you can find out there under 500 Bucks..??? Are they Comfortable..?? Let's find out.....,____________________Technical Specifications---------------------------------Here's the technical information of Boat BassHeads 225 In-Ear Headphones. The information provided below is as per the manufacturer. Boat BassHeads 225 have a frequency range of 20 Hz to 20 kHz. It Features 10 mm drivers. Rated Impedance of 16 ohms. Comes with 1.2 meter Flat Tangle Free Cable. 3.5 mm Gold-Plated L-Shaped Audio Jack (90 degrees). Sensitivity : 98 dB+/-3 dB.____________________Built Quality & Design---------------------------------I was not expecting metal built at this price range but to my surprise
B01MF8MB65,699.0,999.0,30.0,4.1,273189.0,AHBXCQFNVX4Y3DSDZYYDHORYLLSA,Bharjil Deka,R1FAUB93NWC6U5,:( Not so good Not so bad :),Boat BassHeads 225 are fully made up of metal. It has a diagonal grid-like texture on the buds which feels amazing on touch. The metal construction gives Boat BassHeads 225 a premium feel & attractive appearance. The cable used by Boat on BassHeads 225 is Flat with rubberized coating
B01MF8MB65,699.0,999.0,30.0,4.1,273189.0,AEOLHHEMZIIF7EEUUV2R4TJB75UA,suraj.s,R1Y816Y6XQ56H1,Good but i don't recommend,it is a tangle-free cable & does it's job well by decreasing the chances of the cable tangling. Despite the metal construction
B01MF8MB65,699.0,999.0,30.0,4.1,273189.0,AFFAQFCCJ5DD22NG3VJQA3XPECXA,Shubham prashar,R1PHO0AIE206X2,Sexy,Boat BassHeads 225 are very lightweight & comes with a microphone & L-Shaped 3.5 mm audio jack which is again made up of metal. Overall the built quality is excellent for the price & seems very durable. The ear buds have proper L & R labels and are clearly visible. Boat BassHeads 225 comes with medium sized silicone tips already installed out-of-the-box.___________Audio Quality-------------------To ensure that I can test the BassHeads 225 at their uppermost limit
B01MF8MB65,699.0,999.0,30.0,4.1,273189.0,AHSUUCCXKIC7DV2MVAXINC3B4GOA,Kavi,R1HFRZM6ZBIQP8,You can expect it to work for a year,I used high-quality MP3 files of 320 kbps & Lossless audio formats like FLAC & WAV. For smartphone listening
B01MF8MB65,699.0,999.0,30.0,4.1,273189.0,AF6562TF5CHMMJIIAO2TQPNYVMBQ,vansh gurjar,R22N6KOWY37W1C,Good buy but 1 side earphone stopped after 6-7 months,I used Poweramp music player & tweaked settings every now and then to see their extreme capability. For the computer
B01MF8MB65,699.0,999.0,30.0,4.1,273189.0,AGTQRL452KSW2S3HBDH75PIC4F2Q,nithin,R14L1X0OOX0LFP,Vocals are good music is bit dizzy and there is a sound zzzzzzzzzz when everything is silent ..,I used iTunes player & VLC Audio player. I also tested these earphones on Apple iPod
B01MF8MB65,699.0,999.0,30.0,4.1,273189.0,AF6AJLI5BMDQ3ODA7AW3UMVU2X7A,Ritesh Negi,RS4WBWB5R5HX3,Superb,iPhone & Sony MP3 Player. All this went for more than 10 days & finally
B00LHZWD0C,252.0,315.0,20.0,4.5,3785.0,AEAD2LHI2R3QVR3AQKOPB523SVUA,Aksa akhila,R1ERT7AXR5RE2,Good note book,Nice notebook with sufficiently good quality papers..The add in the bind cover is removeble and can be make it more aesthetic.The only thing is price is little bit inappropriate considering the number of pages.but overall it is a good notebook for study purpose.go for it👍
B00LHZWD0C,252.0,315.0,20.0,4.5,3785.0,AGHZS375UQZ6XK6BYQCZ2YJ4TX6A,Subhadip,R1OBNL676FOQDS,Five Star Product,Product quality is really good. The cover gives a premium look to this product. Page quality could have been better.
B00LHZWD0C,252.0,315.0,20.0,4.5,3785.0,AE3EZWQC4YBZLYGELTAF4RPD4YVQ,Kanna Keerthi,R3FYTFWQDO4FYY,Nothing,I like this product.
B00LHZWD0C,252.0,315.0,20.0,4.5,3785.0,AE34CJ4WMOVB26TU5H42L74U5DGA,Fauziya,R88P3ETAAIQ4M, decent buy,page not too thick
B00LHZWD0C,252.0,315.0,20.0,4.5,3785.0,AEMLPNYNPF73NMFYHSSXRCYO2OGQ,Faisal Nasti,R2T4IOSJDUMW7R,Amazing  quality,i would have preferred a higher gsm
B00LHZWD0C,252.0,315.0,20.0,4.5,3785.0,AHF2MPFWRSCS6OXUZ3D5W3C37CRA,@madmax810,R2H41QRZLGX98E,Great for writing notes,This is one of the best book or dairy  I have seen before but too much expensive.
B08QDPB1SL,190.0,220.0,14.0,4.4,2866.0,AEEF4HG4M3I4C27OWPX5SSBESB6Q,Annan,R1S4YGGQJ3UWOL,Does not fit the Duracell label,Does not have enough oomph and quickly loses power. Makes you wonder whether it really is Duracell. Such is the life of the batteries. Indeed firs the name- Chitra power
B08QDPB1SL,190.0,220.0,14.0,4.4,2866.0,AHNRF2HZSCFRQZBZLYECIAG4X7LA,Sushmita Ghosh,R3VGJSGVVRKN24,Very appropriate & long lasting cells,Got it just now. Hope it last longer than Eveready's cells. Excellent packaging as well.
B08QDPB1SL,190.0,220.0,14.0,4.4,2866.0,AEBY7LSKMBHUL74SXGJDSRKKPGXA,Ananya,R80WOLVHE45AG,Uh should buy,There are two more... looks fine waiting for durable report
B08QDPB1SL,190.0,220.0,14.0,4.4,2866.0,AGHKOJMPPR3ZWSYI7BCOFHNIDP4A,Rohan Gupta,R3I4CLISF0ZG1X,Value for money,Value for money. Long lasting.
B08QDPB1SL,190.0,220.0,14.0,4.4,2866.0,AEUXGDH7N7HYBKXCLX6ISS5XYIWA,GIRISH BHATIA,RJ7M5SZZI5210,Great battery,Longevity and power is the best
B07BRKK9JQ,1299.0,1599.0,19.0,4.3,27223.0,AHEPPTU7YZ4YNMCKFBT5PG7W2CHQ,Kshanik Rajak,R1WLR0EBTL2IX6,Click-Bet,Always wanted to purchase it but never got a chance before I built a pc for my sister. Zebronics has always delivered us with the best state of the art hardwares for gaming. Out of which this combo is one of the shining star.
B07BRKK9JQ,1299.0,1599.0,19.0,4.3,27223.0,AG7URP5PKDSGZQUIBSSSVTQCYDBQ,Gajanan,R2B2JBTK9WXMZZ,The alphabet doesn't light up,The alphabet don't light up just the keyboard does.You can't see anything in dark even if the keyboard lights are on.
B07BRKK9JQ,1299.0,1599.0,19.0,4.3,27223.0,AGVHA7GWJH65MLMZ6UEFQFPFEABA,Tester,R2WHZGSNHBX43O,It is good but sometimes button got stuck and ruin your game,Does not have light in letter so it is hard to type and play
B07BRKK9JQ,1299.0,1599.0,19.0,4.3,27223.0,AEZJ7W36ANQVE7DVQAVPDAMMK65Q,Shiva ji gupta,R12HTO2PX060ZT,dont get your hopes too hight up,I hate about mouse and keybordit dont has a software and no single color
B07BRKK9JQ,1299.0,1599.0,19.0,4.3,27223.0,AGLLWVAI4Z22HEY37TBOWCHYNVMQ,Rahul R.,R3H313KLTQI8QQ,Good and superb but the RGB modes are less but good u can go for it,Less rbg modes  gaming is good and ergonomic is good and brightness is good but less
B07BRKK9JQ,1299.0,1599.0,19.0,4.3,27223.0,AG4KCGZMX3RVD6WWOR4USWIW5P6Q,Ronak,RQJXA2JEYSLSP,Itz mouse is so smout,I like this product it is verry good for gammers speassily I think you can go for itIt delivered one day before for me the gamming expreance is more better with zebronic it is a verrrrrrrrry goooood product it more actractive while gamming at dark 👍👍👍👍👍
B07BRKK9JQ,1299.0,1599.0,19.0,4.3,27223.0,AHI7MAEVGKFALD52EV265L5ZZXTQ,Anshul,R1Z13D8JB8JB67,Good,Keyboard  and mouse both are good but can go for an better  option  also
B07BRKK9JQ,1299.0,1599.0,19.0,4.3,27223.0,AFGEKEI73SEGJGTUTZCS35U5UJXQ,Adarsh,R1I9TU0BB63YQ,Cool looking,Buy in sale for just 999Have good look but not feels so premiumMouse build is more bad than keyboard.Number key led panel almost out of the frame.
B01EZ0X3L8,729.0,1650.0,56.0,4.3,82356.0,AFQ7SOVCXM34BZ7KEFEX7M4TPD7A,Sanjeev Prasad,R26QLWXRSR9RZS,Average pendrive with mobile connectivity,The pendrive is good enough. But don't have a higher expectation from this pendrive. It gets heated after when transferring a file and the speed also reduces drastically.If you are looking for a high speed pendrive then this is not for youFor normal uses it is good enough
B01EZ0X3L8,729.0,1650.0,56.0,4.3,82356.0,AHUPUQJ3RNQZH5SI7ZK5LWNDYXVA,Sivanagasai,R1JQYEGHAEV3LM,2 in 1 type c and usb,can connect to phone as well.I got it for Rs.489 only.
B01EZ0X3L8,729.0,1650.0,56.0,4.3,82356.0,AECWYSIVTNLIIS5A2JCCXVV65YEA,shruti,R30RWR4U1S29DD,Fine purchase,Very useful and best for use two in one purpose for transfer data from lap or mobile
B01EZ0X3L8,729.0,1650.0,56.0,4.3,82356.0,AFGRH4DRQCAFVZ32E2HCJV2FY2CQ,Harshada Rakhade,R10QFC3QA5200V,Great to store memories and notes,Good purchase..just that I find the type c side doesn't fit well in some devices
B01EZ0X3L8,729.0,1650.0,56.0,4.3,82356.0,AG3VNAPINYOYAQVGDR7ZJ4YQMHRA,Prudhvi Rj,R379I7FFI2OSHR,Nice,keeps shaking and disconnecting..so have to be careful while transferring from such devices
B01EZ0X3L8,729.0,1650.0,56.0,4.3,82356.0,AFVCCE5SH4O6EKOUDLJNKCHQCEKQ,Neeraj Dubey,R3DQ86RMYHDHKS,Value for Money.,Easy to use and fast to upload. Cost is slightly high.
B00LM4W1N2,480.0,600.0,20.0,4.3,5719.0,AEWRRSZJ7PFNPLN3PDWMWQJ2UEIA,Diksha Wankhede,R18AG9M9HHC6RB,So good ,Easy to hold and to good in this price
B00LM4W1N2,480.0,600.0,20.0,4.3,5719.0,AHWNKLMNWM55LSYHST2D4QJHIPJQ,Sam,R3AQT2WK20V0JD,nice looking,The quality is really good!The pen for me it was a bit slipperyBut the comfort was all rightI recommend you to buy this product as it has value for money and it works smoothly and better than my imagination
B00LM4W1N2,480.0,600.0,20.0,4.3,5719.0,AEP3BU7PNOTWYZ2YZ2IGC2AFJ4UQ,Shafi Nagani,R10LMVOXP4TLSA,Value for money and a nice product,Beautiful and classy design with great grip. Must buy product if you love premium things. 👌
B00LM4W1N2,480.0,600.0,20.0,4.3,5719.0,AHYRVZO75V7QCBX2UY42LN6TPVHA,Adarsh,R1G8K5ZMYOL0YS,overrated,I could have gotten Parker  jotter but it feels to thick to hold. this one is slim and smooth feels good in hand too
B00LM4W1N2,480.0,600.0,20.0,4.3,5719.0,AFA6VUQZIGTFOXBWJQEN4TRPEYSQ,Nitin Kumar,R3861NUR0UF7SN,Good,Easy to hold
B00LM4W1N2,480.0,600.0,20.0,4.3,5719.0,AEFBEFEQHITZHESCPA42U5N2Y7YQ,Archana Mishra,R2OM14SFAPVT51,It is very good 👍,value for money or comfort
B08YD264ZS,999.0,2499.0,60.0,4.3,1690.0,AEUNZGZ7IQFCJEFHU647HB57FC2Q,Athar,R3PN1HMPH33439,Quite Good,Package arrived in a big box
B08YD264ZS,999.0,2499.0,60.0,4.3,1690.0,AEUWYI55HVW2GO4GRLWK4PWCTPLQ,RINO,RDW68UNQSWDHI, just a little too costly,inside the table was packaged inside another box
B08YD264ZS,999.0,2499.0,60.0,4.3,1690.0,AEDRDM7OTIWIAOWELAEAITODC4EA,Purvesh,R36NXFD7X76116, but worth it,the drawer was stuck or locked a little bit
B08YD264ZS,999.0,2499.0,60.0,4.3,1690.0,AEDZ4OLR66LZO57XWMR6F43K736A,R Periyasamy,RRXQSGPAF67RM,Best in this budget segment,but then came out. Quite good product
B08YD264ZS,999.0,2499.0,60.0,4.3,1690.0,AEIXRXVWCR62IELG44BI5F7ZZUSQ,Amazon Customer,R1KNLZI3NA0IPB,Table is good,just a little costly
B08YD264ZS,999.0,2499.0,60.0,4.3,1690.0,AFMCGE5U34NNKT2AGRY5TPX4OHKQ,Deepti,R2KM3VBJ74IH5I,,I use this on my bed only . These type of support to the table bottom make it very stable even on a bed . Really thought full design . Material is good .Smooth finish & the plastic helps keep your forearms on it so comfy.You could get it for 200 bucks cheaper from their official website though. The place for keeping your phone is good . The cup holder is a bit too small and only holds small cups of 200 ml . Water bottles / shakers can't be put there . It is a really solid table with great clearence 28 mm . I thought 25mm too would be ok but i would highly suggest 28 mm ones . Its width & length is perfect and should be the standard at 40 cm & 60 cm . Great product ! 10/10 . Now i use this as my main work station all day.
B08YD264ZS,999.0,2499.0,60.0,4.3,1690.0,AEFVX5GYQ6Y5MQSA25IP2FM2ZKTA,A customer,R1JE1EDZWAW8GG, wood is hard,The table is fantastic but I got a dameged Or broken one. One corner is broken. Overall table is good. I returned it and got a new one. This is strong but plastic at the joint of legs and ply can be better.. Overall this is a good table.
B00GZLB57U,238.0,699.0,66.0,4.4,8372.0,AEMEBARDKUUI7MQSY2HXMC2DCT4A,Parenky Amaresha Adhikari,R1ORJ2TKW4MHLY,Good product,Using since last  two weeks  .
B00GZLB57U,238.0,699.0,66.0,4.4,8372.0,AFRAZBKDRASUEHTVFD2LOQLK7DCQ,Anurag Dabas,R1OFN67CO7XLBV,Good cable,worth it
B00GZLB57U,238.0,699.0,66.0,4.4,8372.0,AHKEJNX6BD23WELVKN25GORPR2NA,Buyer,R2B8M2FRBIDGX9, good quality.,the build quality of the wire is good nothing to complain about.
B07V82W5CN,1349.0,2198.0,39.0,4.0,7113.0,AHGJUEH2OCUBOVSJSKQSHCSOW7ZQ,tapas sing,R1EI6L4P0NUWLK,Performance good and smooth. 💖💖,comfortable and fast but keyboard is not good for gaming. The buttons when pressed and held down for long time can remain stuck when released. The button itself doesn't stay down but it still keeps working until I press it again. Died in games many times by falling from high places.I had this same issue in my old hp pavilion laptop keyboard too actually. Something they should have a look into.
B07V82W5CN,1349.0,2198.0,39.0,4.0,7113.0,AELVCY3WRWL2IPLH6BX2VXKUHDDQ,Kondapalli mukhesh,R1XPA9CXQ07FQW,Value for money,I am using 6 month.This is now performing good and smooth.very good product.
B07V82W5CN,1349.0,2198.0,39.0,4.0,7113.0,AFQ4223SMNWNRIAGWCCSB6AN6PRQ,Madhu Raman,RGBXMT5Q7DSGO,Keyboard,Good product
B07V82W5CN,1349.0,2198.0,39.0,4.0,7113.0,AE5XTZM6CCS7KOS6K2CEYEESQJUA,Praveen K Cherian,R2SRH5XZ5MY04L,good for the price,Lack of led for power level
B07V82W5CN,1349.0,2198.0,39.0,4.0,7113.0,AFSBYWJB5BRFON6DVK7M5YRGL72Q,rahul ohal,R22XW48SVD9N5F,This is the best wireless keyboard,caps and numlock is a big headache.
B07V82W5CN,1349.0,2198.0,39.0,4.0,7113.0,AGIP2P2RM5LF2Z6NRCGYE6IZA27Q,Rajendra,RAYTSZHN0P9H5,Worth it product.......,keyboard doesn't have that much tactile feel like my wired HP keyboard. definitely looks good & works perfectly. mouse is a bit small compared to wired ones. not sure about battery. just started using it.
